oracle_ordered_ladder_available,oracle_ordered_ladder_valid,oracle_bracketed_by_L5_L6,oracle_inside_L4_L7,oracle_ordered_ladder_median_abs_error,oracle_ordered_ladder_mean_abs_error,oracle_ordered_ladder_pct_within_3,oracle_ordered_ladder_pct_within_5,oracle_ordered_ladder_total_width,oracle_ordered_ladder_mean_rank,L4_oracle_mode,L4_cluster_mid,L4_cluster_min,L4_cluster_max,L4_cluster_width,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_candidate_keys,L5_oracle_mode,L5_cluster_mid,L5_cluster_min,L5_cluster_max,L5_cluster_width,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_candidate_keys,L6_oracle_mode,L6_cluster_mid,L6_cluster_min,L6_cluster_max,L6_cluster_width,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_candidate_keys,L7_oracle_mode,L7_cluster_mid,L7_cluster_min,L7_cluster_max,L7_cluster_width,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_candidate_keys,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
True,True,True,True,29.06125,26.504375,25.0,25.0,0.0,2.0,MODE_C_BALANCED,5078.415,5078.27,5078.56,0.29,5075.63,2.785,1.0,1.0,green_box_midline::green_mid_2 | prior_hlc::previous_high,MODE_C_BALANCED,5031.7725,5030.42,5033.125,2.705,5016.51,15.2625,0.0,0.0,prior_hlc::previous_pivot_hlc3 | red_box_quarter::red_box_1_75pct,MODE_C_BALANCED,5010.19,5010.19,5010.19,0.0,4967.33,42.86,0.0,0.0,prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4957.4,4957.4,4957.4,0.0,4912.29,45.11,0.0,0.0,red_box_edge::red_edge_2,2026-02-11,2026-02-10,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,4.265,4.43125,50.0,50.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5119.06,5119.06,5119.06,0.0,5117.76,1.3,1.0,1.0,prior_hlc::previous_high,MODE_C_BALANCED,5067.735,5067.735,5067.735,0.0,5075.63,7.895,0.0,0.0,green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,5035.205,5035.205,5035.205,0.0,5037.65,2.445,1.0,1.0,green_box_quarter::green_box_1_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5005.205,5005.205,5005.205,0.0,4999.12,6.085,0.0,0.0,red_box_quarter::red_box_2_75pct,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,8.901703,19.533352,0.0,0.0,0.0,2.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4952.346593,4952.346593,4952.346593,0.0,4960.96,8.613407,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_D_NEAREST_VALID_LADDER,4921.64,4921.64,4921.64,0.0,4914.19,7.45,0.0,0.0,prior_hlc::previous_close,MODE_C_BALANCED,4879.98,4879.98,4879.98,0.0,4870.79,9.19,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4878.56,4878.56,4878.56,0.0,4825.68,52.88,0.0,0.0,prior_hlc::previous_low,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,16.14625,19.588125,0.0,25.0,0.0,1.25,MODE_C_BALANCED,5027.2375,5026.025,5028.45,2.425,5039.88,12.6425,0.0,0.0,prior_range_fraction::prev_range_0.875 | green_box_midline::green_mid_2,MODE_C_BALANCED,5004.625,5004.625,5004.625,0.0,5001.35,3.275,0.0,1.0,green_box_quarter::green_box_2_25pct,MODE_C_BALANCED,4980.8,4980.8,4980.8,0.0,4961.15,19.65,0.0,0.0,green_box_edge::green_edge_1,MODE_C_BALANCED,4956.975,4956.975,4956.975,0.0,4914.19,42.785,0.0,0.0,green_box_quarter::green_box_1_75pct,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,13.574375,15.336875,0.0,50.0,0.0,2.25,MODE_D_NEAREST_VALID_LADDER,5041.18125,5041.18125,5041.18125,0.0,5037.25,3.93125,0.0,1.0,prior_range_fraction::prev_range_0.875,MODE_C_BALANCED,4993.7875,4993.7875,4993.7875,0.0,4997.56,3.7725,0.0,1.0,green_box_midline::green_mid_1,MODE_D_NEAREST_VALID_LADDER,4986.2875,4986.2875,4986.2875,0.0,4963.07,23.2175,0.0,0.0,prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4890.14375,4890.14375,4890.14375,0.0,4920.57,30.42625,0.0,0.0,red_box_quarter::red_box_3_75pct,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,1.685,2.53,50.0,75.0,0.0,1.75,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4912.9,4912.9,4912.9,0.0,4912.68,0.22,1.0,1.0,green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4881.84,4881.84,4881.84,0.0,4878.73,3.11,0.0,1.0,prior_range_fraction::prev_range_0.25,MODE_C_BALANCED,4842.22,4842.22,4842.22,0.0,4842.48,0.26,1.0,1.0,prior_hlc::previous_low,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4812.22,4812.22,4812.22,0.0,4805.69,6.53,0.0,0.0,red_box_edge::red_edge_2,2026-02-18,2026-02-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,30.52125,33.198438,0.0,0.0,0.0,1.0,MODE_A_LIVE_PROXIMITY_HEAVY,4970.93375,4970.93375,4970.93375,0.0,5030.72,59.78625,0.0,0.0,green_box_quarter::green_box_2_25pct,MODE_C_BALANCED,4964.2825,4964.2825,4964.2825,0.0,5000.02,35.7375,0.0,0.0,red_box_midline::red_mid_1,MODE_C_BALANCED,4947.585,4947.585,4947.585,0.0,4972.89,25.305,0.0,0.0,green_box_edge::green_edge_1,MODE_A_LIVE_PROXIMITY_HEAVY,4932.585,4932.585,4932.585,0.0,4944.55,11.965,0.0,0.0,prior_hlc::previous_mid,2026-02-19,2026-02-18,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,7.318125,8.372083,25.0,50.0,0.0,2.5,MODE_C_BALANCED,5022.25,5022.25,5022.25,0.0,5017.88,4.37,0.0,1.0,prior_hlc::previous_high,MODE_C_BALANCED,4992.956667,4992.956667,4992.956667,0.0,4995.03,2.073333,1.0,1.0,prior_hlc::previous_pivot_hlc3,MODE_C_BALANCED,4976.25625,4976.0575,4976.455,0.3975,4965.99,10.26625,0.0,0.0,prior_range_fraction::prev_range_0.25 | red_box_edge::red_edge_1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4919.21125,4919.21125,4919.21125,0.0,4935.99,16.77875,0.0,0.0,red_box_quarter::red_box_3_25pct,2026-02-20,2026-02-19,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,19.778334,19.879167,0.0,0.0,0.0,1.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5137.96,5137.96,5137.96,0.0,5150.72,12.76,0.0,0.0,green_box_edge::green_edge_2,MODE_D_NEAREST_VALID_LADDER,5098.92,5098.92,5098.92,0.0,5126.12,27.2,0.0,0.0,green_box_midline::green_mid_2,MODE_C_BALANCED,5076.42,5076.42,5076.42,0.0,5102.34,25.92,0.0,0.0,prior_range_fraction::prev_range_0.75,MODE_D_NEAREST_VALID_LADDER,5065.853333,5065.853333,5065.853333,0.0,5079.49,13.636667,0.0,0.0,prior_hlc::previous_pivot_hlc3,2026-02-23,2026-02-20,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5107.8,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,6.1775,5.88,25.0,50.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5267.82,5267.82,5267.82,0.0,5263.54,4.28,0.0,1.0,green_box_edge::green_edge_2,MODE_D_NEAREST_VALID_LADDER,5225.6825,5225.6825,5225.6825,0.0,5234.73,9.0475,0.0,0.0,green_box_midline::green_mid_2,MODE_C_BALANCED,5203.1825,5203.1825,5203.1825,0.0,5205.3,2.1175,1.0,1.0,prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,5168.545,5168.545,5168.545,0.0,5176.62,8.075,0.0,0.0,prior_hlc::previous_mid,2026-02-24,2026-02-23,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5227.5,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,17.022545,18.932523,0.0,0.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5279.68,5279.68,5279.68,0.0,5252.87,26.81,0.0,0.0,green_box_edge::green_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5230.03875,5230.03875,5230.03875,0.0,5210.99,19.04875,0.0,0.0,prior_range_fraction::prev_range_0.875,MODE_C_BALANCED,5189.65634,5189.65634,5189.65634,0.0,5174.66,14.99634,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_C_BALANCED,5156.115,5156.115,5156.115,0.0,5141.24,14.875,0.0,0.0,red_box_edge::red_edge_1,2026-02-25,2026-02-24,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,5143.76,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,23.480625,28.444531,25.0,25.0,0.0,2.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5169.393125,5169.03125,5169.755,0.72375,5167.75,1.643125,1.0,1.0,green_box_quarter::green_box_1_75pct | prior_hlc::previous_mid,MODE_A_LIVE_PROXIMITY_HEAVY,5145.8075,5145.8075,5145.8075,0.0,5128.94,16.8675,0.0,0.0,prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5122.58375,5121.86,5123.3075,1.4475,5092.49,30.09375,0.0,0.0,prior_hlc::previous_low | red_box_midline::red_mid_2,MODE_C_BALANCED,5107.58375,5107.58375,5107.58375,0.0,5042.41,65.17375,0.0,0.0,red_box_quarter::red_box_2_75pct,2026-02-26,2026-02-25,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5164.84,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,23.57376,28.14563,0.0,0.0,0.0,2.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5207.35,5205.52,5209.18,3.66,5200.74,6.61,0.0,0.0,prior_hlc::previous_high | green_box_midline::green_mid_2,MODE_C_BALANCED,5167.84,5167.84,5167.84,0.0,5159.15,8.69,0.0,0.0,prior_hlc::previous_mid,MODE_C_BALANCED,5158.94752,5158.94752,5158.94752,0.0,5120.49,38.45752,0.0,0.0,prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,5141.455,5139.58,5143.33,3.75,5082.63,58.825,0.0,0.0,prior_range_fraction::prev_range_0.125 | red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,2026-02-27,2026-02-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5185.0,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,2.97,7.78,50.0,75.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5364.85,5364.85,5364.85,0.0,5367.98,3.13,0.0,1.0,green_box_quarter::green_box_3_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5328.87,5328.87,5328.87,0.0,5326.06,2.81,1.0,1.0,green_box_quarter::green_box_3_25pct,MODE_A_LIVE_PROXIMITY_HEAVY,5292.89,5292.89,5292.89,0.0,5290.73,2.16,1.0,1.0,green_box_quarter::green_box_2_75pct,MODE_A_LIVE_PROXIMITY_HEAVY,5280.0,5280.0,5280.0,0.0,5256.98,23.02,0.0,0.0,prior_hlc::previous_close,2026-03-02,2026-02-27,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,5280.0,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,31.031641,31.31332,0.0,0.0,0.0,1.75,MODE_A_LIVE_PROXIMITY_HEAVY,5340.1,5340.1,5340.1,0.0,5324.04,16.06,0.0,0.0,prior_hlc::previous_mid,MODE_D_NEAREST_VALID_LADDER,5313.753281,5313.753281,5313.753281,0.0,5286.64,27.113281,0.0,0.0,prior_range_fraction::prev_range_0.333333,MODE_C_BALANCED,5284.57,5284.57,5284.57,0.0,5249.62,34.95,0.0,0.0,green_box_quarter::green_box_1_25pct,MODE_D_NEAREST_VALID_LADDER,5261.06,5261.06,5261.06,0.0,5213.93,47.13,0.0,0.0,prior_hlc::previous_low,2026-03-03,2026-03-02,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5321.84,PREV_CLOSE_PROXY,,NEUTRAL
True,False,True,False,20.705625,23.423437,0.0,0.0,0.0,1.0,MODE_A_LIVE_PROXIMITY_HEAVY,5069.6675,5069.6675,5069.6675,0.0,5112.47,42.8025,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5088.24,5088.24,5088.24,0.0,5078.76,9.48,0.0,0.0,prior_hlc::previous_close,MODE_C_BALANCED,5017.96875,5017.96875,5017.96875,0.0,5043.41,25.44125,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4996.27,4996.27,4996.27,0.0,5012.24,15.97,0.0,0.0,prior_hlc::previous_low,2026-03-04,2026-03-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5088.24,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,5.75875,7.35875,50.0,50.0,0.0,1.25,MODE_C_BALANCED,5175.565,5175.565,5175.565,0.0,5173.51,2.055,1.0,1.0,prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,5149.0525,5149.0525,5149.0525,0.0,5139.59,9.4625,0.0,0.0,red_box_quarter::red_box_1_75pct,MODE_C_BALANCED,5103.0025,5103.0025,5103.0025,0.0,5103.66,0.6575,1.0,1.0,green_box_quarter::green_box_1_25pct,MODE_D_NEAREST_VALID_LADDER,5083.99,5083.99,5083.99,0.0,5066.73,17.26,0.0,0.0,prior_hlc::previous_low,2026-03-05,2026-03-04,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5141.1,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,11.1825,12.15625,0.0,0.0,0.0,2.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5116.265,5116.265,5116.265,0.0,5105.9,10.365,0.0,0.0,green_box_quarter::green_box_1_75pct,MODE_D_NEAREST_VALID_LADDER,5081.02,5081.02,5081.02,0.0,5070.97,10.05,0.0,0.0,prior_hlc::previous_close,MODE_C_BALANCED,5051.06,5051.06,5051.06,0.0,5039.06,12.0,0.0,0.0,prior_hlc::previous_low,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5021.06,5021.06,5021.06,0.0,5004.85,16.21,0.0,0.0,red_box_edge::red_edge_2,2026-03-06,2026-03-05,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,5081.02,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,15.4425,14.507907,0.0,25.0,0.0,1.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5174.78,5174.78,5174.78,0.0,5198.3,23.52,0.0,0.0,prior_hlc::previous_high,MODE_C_BALANCED,5158.795,5156.92,5160.67,3.75,5168.78,9.985,0.0,0.0,red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,MODE_E_SPACING_PRESERVATION,5137.153371,5137.153371,5137.153371,0.0,5140.78,3.626629,0.0,1.0,prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,5087.8,5085.48,5090.12,4.64,5108.7,20.9,0.0,0.0,red_box_quarter::red_box_2_25pct | prior_range_fraction::prev_range_0.25,2026-03-09,2026-03-06,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5174.64,PREV_CLOSE_PROXY,,NEUTRAL
True,False,False,True,16.94398,16.071677,25.0,25.0,0.0,1.75,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5152.1675,5152.1675,5152.1675,0.0,5174.89,22.7225,0.0,0.0,prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,5118.04625,5118.04625,5118.04625,0.0,5145.87,27.82375,0.0,0.0,red_box_quarter::red_box_1_75pct,MODE_D_NEAREST_VALID_LADDER,5128.01546,5128.01546,5128.01546,0.0,5116.85,11.16546,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5091.425,5091.425,5091.425,0.0,5088.85,2.575,1.0,1.0,red_box_edge::red_edge_1,2026-03-10,2026-03-09,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5136.66,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,11.521667,10.557083,25.0,25.0,0.0,1.75,MODE_D_NEAREST_VALID_LADDER,5268.59,5268.59,5268.59,0.0,5249.95,18.64,0.0,0.0,green_box_edge::green_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5238.59,5238.59,5238.59,0.0,5222.07,16.52,0.0,0.0,prior_hlc::previous_high,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5182.916667,5182.916667,5182.916667,0.0,5189.44,6.523333,0.0,0.0,prior_hlc::previous_pivot_hlc3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5163.055,5163.055,5163.055,0.0,5163.6,0.545,1.0,1.0,red_box_edge::red_edge_1,2026-03-11,2026-03-10,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5192.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,6.87,7.374375,50.0,50.0,0.0,1.75,MODE_D_NEAREST_VALID_LADDER,5227.055,5227.055,5227.055,0.0,5238.21,11.155,0.0,0.0,green_box_midline::green_mid_2,MODE_C_BALANCED,5199.0525,5197.055,5201.05,3.995,5214.48,15.4275,0.0,0.0,red_box_midline::red_mid_1 | green_box_edge::green_edge_1,MODE_C_BALANCED,5186.05,5186.05,5186.05,0.0,5185.72,0.33,1.0,1.0,prior_hlc::previous_mid,MODE_C_BALANCED,5160.045,5158.0475,5162.0425,3.995,5157.46,2.585,1.0,1.0,red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,2026-03-12,2026-03-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5175.96,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,1.34,3.544062,75.0,75.0,0.0,2.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5117.56625,5117.56625,5117.56625,0.0,5106.89,10.67625,0.0,0.0,green_box_quarter::green_box_1_75pct,MODE_D_NEAREST_VALID_LADDER,5079.04,5079.04,5079.04,0.0,5079.86,0.82,1.0,1.0,prior_hlc::previous_close,MODE_C_BALANCED,5055.08,5055.08,5055.08,0.0,5053.98,1.1,1.0,1.0,prior_hlc::previous_low,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5025.08,5025.08,5025.08,0.0,5023.5,1.58,1.0,1.0,red_box_edge::red_edge_2,2026-03-13,2026-03-12,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5079.04,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,7.703333,6.479167,25.0,25.0,0.0,1.75,MODE_C_BALANCED,5091.22,5091.22,5091.22,0.0,5080.85,10.37,0.0,0.0,red_box_midline::red_mid_1,MODE_C_BALANCED,5052.273333,5052.273333,5052.273333,0.0,5057.31,5.036667,0.0,0.0,prior_hlc::previous_pivot_hlc3,MODE_D_NEAREST_VALID_LADDER,5028.37,5028.37,5028.37,0.0,5028.51,0.14,1.0,1.0,green_box_quarter::green_box_1_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5009.8,5009.8,5009.8,0.0,4999.43,10.37,0.0,0.0,prior_hlc::previous_low,2026-03-16,2026-03-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5018.66,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,3.89625,6.861244,25.0,75.0,0.0,1.25,MODE_C_BALANCED,5014.480023,5014.480023,5014.480023,0.0,5032.61,18.129977,0.0,0.0,prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,5006.25,5006.25,5006.25,0.0,5002.1,4.15,0.0,1.0,prior_hlc::previous_close,MODE_C_BALANCED,4976.2925,4976.2925,4976.2925,0.0,4972.65,3.6425,0.0,1.0,prior_range_fraction::prev_range_0.125,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4950.0425,4950.0425,4950.0425,0.0,4948.52,1.5225,1.0,1.0,red_box_quarter::red_box_2_75pct,2026-03-17,2026-03-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,5006.25,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,7.05,7.4275,25.0,25.0,0.0,1.0,MODE_C_BALANCED,5046.84,5044.52,5049.16,4.64,5033.04,13.8,0.0,0.0,prior_hlc::previous_high | green_box_midline::green_mid_2,MODE_C_BALANCED,5009.41,5007.7,5011.12,3.42,5007.6,1.81,1.0,1.0,prior_hlc::previous_pivot_hlc3 | green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4983.44,4981.12,4985.76,4.64,4976.45,6.99,0.0,0.0,red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4955.76,4955.76,4955.76,0.0,4948.65,7.11,0.0,0.0,red_box_quarter::red_box_2_75pct,2026-03-18,2026-03-17,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5005.5,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,112.84375,114.96125,0.0,0.0,0.0,1.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,5016.38,5016.38,5016.38,0.0,4854.69,161.69,0.0,0.0,prior_hlc::previous_high,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4964.0425,4964.0425,4964.0425,0.0,4835.57,128.4725,0.0,0.0,prior_range_fraction::prev_range_0.75,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4911.705,4911.705,4911.705,0.0,4814.49,97.215,0.0,0.0,prior_hlc::previous_mid,MODE_C_BALANCED,4866.8675,4866.8675,4866.8675,0.0,4794.4,72.4675,0.0,0.0,green_box_midline::green_mid_1,2026-03-19,2026-03-18,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4818.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,89.59,88.42,0.0,0.0,0.0,1.0,MODE_C_BALANCED,4798.64,4798.64,4798.64,0.0,4687.79,110.85,0.0,0.0,green_box_midline::green_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4768.64,4768.64,4768.64,0.0,4666.39,102.25,0.0,0.0,red_box_midline::red_mid_1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4719.36,4719.36,4719.36,0.0,4642.43,76.93,0.0,0.0,red_box_quarter::red_box_1_75pct,MODE_C_BALANCED,4685.08,4685.08,4685.08,0.0,4621.43,63.65,0.0,0.0,prior_hlc::previous_mid,2026-03-20,2026-03-19,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4650.38,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,11.2025,15.18375,25.0,50.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4519.47,4519.47,4519.47,0.0,4524.06,4.59,0.0,1.0,red_box_midline::red_mid_2,MODE_D_NEAREST_VALID_LADDER,4498.06,4498.06,4498.06,0.0,4495.38,2.68,1.0,1.0,prior_hlc::previous_close,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4483.415,4483.415,4483.415,0.0,4465.6,17.815,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4477.36,4477.36,4477.36,0.0,4441.71,35.65,0.0,0.0,prior_hlc::previous_low,2026-03-23,2026-03-20,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4498.06,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,36.82316,34.686267,25.0,25.0,0.0,1.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4508.01375,4508.01375,4508.01375,0.0,4445.82,62.19375,0.0,0.0,green_box_quarter::green_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4449.5775,4449.5775,4449.5775,0.0,4395.52,54.0575,0.0,0.0,green_box_midline::green_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4369.32882,4369.32882,4369.32882,0.0,4349.74,19.58882,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4302.705,4302.705,4302.705,0.0,4305.61,2.905,1.0,1.0,red_box_edge::red_edge_1,2026-03-24,2026-03-23,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4406.68,PREV_CLOSE_PROXY,,NEUTRAL
True,False,False,True,17.194584,23.858229,0.0,0.0,0.0,1.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4540.08625,4540.08625,4540.08625,0.0,4530.5,9.58625,0.0,0.0,green_box_quarter::green_box_3_25pct,MODE_C_BALANCED,4462.0975,4462.0975,4462.0975,0.0,4480.55,18.4525,0.0,0.0,green_box_midline::green_mid_2,MODE_C_BALANCED,4421.523333,4421.523333,4421.523333,0.0,4437.46,15.936667,0.0,0.0,prior_hlc::previous_pivot_hlc3,MODE_D_NEAREST_VALID_LADDER,4439.5975,4439.5975,4439.5975,0.0,4388.14,51.4575,0.0,0.0,prior_range_fraction::prev_range_0.75,2026-03-25,2026-03-24,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4474.36,PREV_CLOSE_PROXY,,NEUTRAL
