level_date,prev_date,published_level,source_column,level_name,published_rank_low_to_high,published_rank_high_to_low,best_anchor_price,signed_distance_points,abs_distance_points,within_tolerance,within_1,within_2,within_3,within_5,within_10,best_anchor_family,best_anchor_name,best_anchor_side,best_box_index,best_fraction,prev_high,prev_low,prev_close,prev_range,box_size,box_padding
2026-03-24,2026-03-23,4584.55,level_price,L1,10,1,4566.45,18.1,18.1,False,False,False,False,False,False,green_box_edge,green_edge_2,green,2.0,,4536.45,4098.96,4406.68,437.4899999999998,233.7449999999999,30.0
2026-03-25,2026-03-24,4262.05,level_price,L10,1,10,4250.12375,11.92625,11.92625,False,False,False,False,False,False,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-25,2026-03-24,4308.9,level_price,L9,2,9,4306.12,2.78,2.78,True,False,False,True,True,True,prior_hlc,previous_low,neutral,,,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-25,2026-03-24,4347.33,level_price,L8,3,8,4350.6125,-3.2825,3.2825,False,False,False,False,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-25,2026-03-24,4388.14,level_price,L7,4,7,4384.10875,4.03125,4.03125,False,False,False,False,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-25,2026-03-24,4437.46,level_price,L6,5,6,4436.10125,1.35875,1.35875,True,False,True,True,True,True,green_box_quarter,green_box_2_25pct,green,2.0,0.25,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-25,2026-03-24,4480.55,level_price,L5,6,5,4484.09,-3.54,3.54,False,False,False,False,True,True,prior_hlc,previous_high,neutral,,,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-25,2026-03-24,4530.5,level_price,L4,7,4,4540.08625,-9.58625,9.58625,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-25,2026-03-24,4576.14,level_price,L3,8,3,4566.0825,10.0575,10.0575,False,False,False,False,False,False,green_box_midline,green_mid_3,green,3.0,0.5,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-25,2026-03-24,4618.18,level_price,L2,9,2,4618.075,0.105,0.105,True,True,True,True,True,True,green_box_edge,green_edge_3,green,3.0,,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-25,2026-03-24,4657.61,level_price,L1,10,1,4670.0675,-12.4575,12.4575,False,False,False,False,False,False,green_box_midline,green_mid_4,green,4.0,0.5,4484.09,4306.12,4474.36,177.97000000000025,103.98500000000013,30.0
2026-03-26,2026-03-25,4346.84,level_price,L10,1,10,4337.9,8.94,8.94,False,False,False,False,False,True,red_box_edge,red_edge_3,red,3.0,,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-26,2026-03-25,4385.7,level_price,L9,2,9,4382.0,3.7,3.7,False,False,False,False,True,True,red_box_midline,red_mid_3,red,3.0,0.5,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-26,2026-03-25,4420.31,level_price,L8,3,8,4426.1,-5.79,5.79,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-26,2026-03-25,4457.85,level_price,L7,4,7,4456.1,1.75,1.75,True,False,True,True,True,True,prior_hlc,previous_low,neutral,,,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-26,2026-03-25,4492.23,level_price,L6,5,6,4492.25,-0.02,0.02,True,True,True,True,True,True,red_box_quarter,red_box_2_25pct,red,2.0,0.25,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-26,2026-03-25,4529.99,level_price,L5,6,5,4529.3,0.69,0.69,True,True,True,True,True,True,prior_hlc,previous_mid,neutral,,,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-26,2026-03-25,4563.01,level_price,L4,7,4,4565.9,-2.89,2.89,True,False,False,True,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-26,2026-03-25,4594.22,level_price,L3,8,3,4588.4,5.82,5.82,False,False,False,False,False,True,green_box_midline,green_mid_2,green,2.0,0.5,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-26,2026-03-25,4627.4,level_price,L2,9,2,4632.5,-5.1,5.1,False,False,False,False,False,True,green_box_edge,green_edge_2,green,2.0,,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-26,2026-03-25,4660.05,level_price,L1,10,1,4654.55,5.5,5.5,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4602.5,4456.1,4506.28,146.39999999999964,88.19999999999982,30.0
2026-03-27,2026-03-26,4272.01,level_price,L10,1,10,4265.45,6.56,6.56,False,False,False,False,False,True,red_box_midline,red_mid_3,red,3.0,0.5,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-27,2026-03-26,4301.92,level_price,L9,2,9,4293.315,8.605,8.605,False,False,False,False,False,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-27,2026-03-26,4332.59,level_price,L8,3,8,4321.18,11.41,11.41,False,False,False,False,False,False,red_box_edge,red_edge_2,red,2.0,,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-27,2026-03-26,4362.5,level_price,L7,4,7,4351.18,11.32,11.32,False,False,False,False,False,False,prior_hlc,previous_low,neutral,,,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-27,2026-03-26,4393.5,level_price,L6,5,6,4399.41,-5.91,5.91,False,False,False,False,False,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-27,2026-03-26,4424.34,level_price,L5,6,5,4424.426667,-0.086667,0.086667,True,True,True,True,True,True,prior_hlc,previous_pivot_hlc3,neutral,,,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-27,2026-03-26,4456.11,level_price,L4,7,4,4460.505,-4.395,4.395,False,False,False,False,True,True,red_box_quarter,red_box_1_75pct,red,1.0,0.75,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-27,2026-03-26,4487.72,level_price,L3,8,3,4488.37,-0.65,0.65,True,True,True,True,True,True,red_box_midline,red_mid_1,red,1.0,0.5,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-27,2026-03-26,4521.48,level_price,L2,9,2,4519.985,1.495,1.495,True,False,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-27,2026-03-26,4549.62,level_price,L1,10,1,4546.235,3.385,3.385,False,False,False,False,True,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4544.1,4351.18,4378.0,192.92000000000007,111.46000000000004,30.0
2026-03-30,2026-03-27,4364.75,level_price,L10,1,10,4371.86125,-7.11125,7.11125,False,False,False,False,False,True,red_box_quarter,red_box_2_75pct,red,2.0,0.75,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-30,2026-03-27,4389.87,level_price,L9,2,9,4398.0825,-8.2125,8.2125,False,False,False,False,False,True,red_box_midline,red_mid_2,red,2.0,0.5,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-30,2026-03-27,4419.79,level_price,L8,3,8,4420.5825,-0.7925,0.7925,True,True,True,True,True,True,prior_range_fraction,prev_range_0.25,neutral,,0.25,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-30,2026-03-27,4451.72,level_price,L7,4,7,4450.525,1.195,1.195,True,False,True,True,True,True,red_box_edge,red_edge_1,red,1.0,,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-30,2026-03-27,4484.03,level_price,L6,5,6,4486.73786,-2.70786,2.70786,True,False,False,True,True,True,prior_range_fraction,prev_range_0.618,neutral,,0.618,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-30,2026-03-27,4513.02,level_price,L5,6,5,4510.4675,2.5525,2.5525,True,False,False,True,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-30,2026-03-27,4543.04,level_price,L4,7,4,4532.9675,10.0725,10.0725,False,False,False,False,False,False,green_box_midline,green_mid_2,green,2.0,0.5,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-30,2026-03-27,4569.1,level_price,L3,8,3,4559.18875,9.91125,9.91125,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-30,2026-03-27,4592.54,level_price,L2,9,2,4585.41,7.13,7.13,False,False,False,False,False,True,green_box_edge,green_edge_2,green,2.0,,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-30,2026-03-27,4619.49,level_price,L1,10,1,4611.63125,7.85875,7.85875,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4555.41,4375.64,4495.46,179.76999999999953,104.88499999999976,30.0
2026-03-31,2026-03-30,4422.6,level_price,L8,1,8,4419.62,2.98,2.98,True,False,False,True,True,True,prior_hlc,previous_low,neutral,,,4580.65,4419.62,4511.02,161.02999999999975,95.51499999999987,30.0
2026-03-31,2026-03-30,4448.16,level_price,L7,2,7,4443.49875,4.66125,4.66125,False,False,False,False,True,True,green_box_quarter,green_box_1_25pct,green,1.0,0.25,4580.65,4419.62,4511.02,161.02999999999975,95.51499999999987,30.0
2026-03-31,2026-03-30,4480.75,level_price,L6,3,6,4481.13346,-0.38346,0.38346,True,True,True,True,True,True,prior_range_fraction,prev_range_0.382,neutral,,0.382,4580.65,4419.62,4511.02,161.02999999999975,95.51499999999987,30.0
2026-03-31,2026-03-30,4510.04,level_price,L5,4,5,4511.02,-0.98,0.98,True,True,True,True,True,True,prior_hlc,previous_close,neutral,,,4580.65,4419.62,4511.02,161.02999999999975,95.51499999999987,30.0
2026-03-31,2026-03-30,4538.28,level_price,L4,5,4,4539.01375,-0.73375,0.73375,True,True,True,True,True,True,green_box_quarter,green_box_2_25pct,green,2.0,0.25,4580.65,4419.62,4511.02,161.02999999999975,95.51499999999987,30.0
2026-03-31,2026-03-30,4560.29,level_price,L3,6,3,4560.52125,-0.23125,0.23125,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4580.65,4419.62,4511.02,161.02999999999975,95.51499999999987,30.0
2026-03-31,2026-03-30,4582.99,level_price,L2,7,2,4580.65,2.34,2.34,True,False,False,True,True,True,prior_hlc,previous_high,neutral,,,4580.65,4419.62,4511.02,161.02999999999975,95.51499999999987,30.0
2026-03-31,2026-03-30,4603.56,level_price,L1,8,1,4610.65,-7.09,7.09,False,False,False,False,False,True,green_box_edge,green_edge_2,green,2.0,,4580.65,4419.62,4511.02,161.02999999999975,95.51499999999987,30.0
2026-04-01,2026-03-31,4573.77,level_price,L10,1,10,4570.5575,3.2125,3.2125,False,False,False,False,True,True,green_box_quarter,green_box_1_75pct,green,1.0,0.75,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-01,2026-03-31,4596.19,level_price,L9,2,9,4599.2625,-3.0725,3.0725,False,False,False,False,True,True,red_box_quarter,red_box_1_75pct,red,1.0,0.75,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-01,2026-03-31,4619.03,level_price,L8,3,8,4619.046735,-0.016735,0.016735,True,True,True,True,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-01,2026-03-31,4641.04,level_price,L7,4,7,4636.115,4.925,4.925,False,False,False,False,True,True,prior_range_fraction,prev_range_0.75,neutral,,0.75,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-01,2026-03-31,4661.39,level_price,L6,5,6,4661.7175,-0.3275,0.3275,True,True,True,True,True,True,prior_range_fraction,prev_range_0.875,neutral,,0.875,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-01,2026-03-31,4683.82,level_price,L5,6,5,4687.32,-3.5,3.5,False,False,False,False,True,True,prior_hlc,previous_high,neutral,,,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-01,2026-03-31,4705.0,level_price,L4,7,4,4717.32,-12.32,12.32,False,False,False,False,False,False,green_box_edge,green_edge_2,green,2.0,,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-01,2026-03-31,4722.94,level_price,L3,8,3,4717.32,5.62,5.62,False,False,False,False,False,True,green_box_edge,green_edge_2,green,2.0,,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-01,2026-03-31,4741.44,level_price,L2,9,2,4746.6725,-5.2325,5.2325,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-01,2026-03-31,4764.21,level_price,L1,10,1,4776.025,-11.815,11.815,False,False,False,False,False,False,green_box_midline,green_mid_3,green,3.0,0.5,4687.32,4482.5,4667.12,204.8199999999997,117.40999999999985,30.0
2026-04-02,2026-04-01,4547.25,level_price,L12,1,12,4551.22,-3.97,3.97,False,False,False,False,True,True,red_box_edge,red_edge_3,red,3.0,,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4577.83,level_price,L11,2,11,4571.35,6.48,6.48,False,False,False,False,False,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4608.31,level_price,L10,3,10,4611.61,-3.3,3.3,False,False,False,False,True,True,red_box_quarter,red_box_3_25pct,red,3.0,0.25,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4641.04,level_price,L9,4,9,4631.74,9.3,9.3,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4679.11,level_price,L8,5,8,4678.12,0.99,0.99,True,True,True,True,True,True,prior_range_fraction,prev_range_0.125,neutral,,0.125,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4714.19,level_price,L7,6,7,4712.26,1.93,1.93,True,False,True,True,True,True,red_box_edge,red_edge_1,red,1.0,,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4749.81,level_price,L6,7,6,4749.100044,0.709956,0.709956,True,True,True,True,True,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4784.05,level_price,L5,8,5,4782.52,1.53,1.53,True,False,True,True,True,True,green_box_midline,green_mid_2,green,2.0,0.5,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4810.02,level_price,L4,9,4,4802.65,7.37,7.37,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4835.06,level_price,L3,10,3,4842.91,-7.85,7.85,False,False,False,False,False,True,green_box_quarter,green_box_3_25pct,green,3.0,0.25,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4865.79,level_price,L2,11,2,4863.04,2.75,2.75,True,False,False,True,True,True,green_box_midline,green_mid_3,green,3.0,0.5,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-02,2026-04-01,4898.79,level_price,L1,12,1,4903.3,-4.51,4.51,False,False,False,False,True,True,green_box_edge,green_edge_3,green,3.0,,4792.78,4661.74,4758.18,131.03999999999996,80.51999999999998,30.0
2026-04-03,2026-04-02,4532.6,level_price,L9,1,9,4524.2,8.4,8.4,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-03,2026-04-02,4572.04,level_price,L8,2,8,4584.975,-12.935,12.935,False,False,False,False,False,False,prior_range_fraction,prev_range_0.125,neutral,,0.125,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-03,2026-04-02,4603.66,level_price,L7,3,7,4593.25,10.41,10.41,False,False,False,False,False,False,red_box_midline,red_mid_2,red,2.0,0.5,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-03,2026-04-02,4637.21,level_price,L6,4,6,4636.266585,0.943415,0.943415,True,True,True,True,True,True,prior_range_fraction,prev_range_0.333333,neutral,,0.333333,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-03,2026-04-02,4676.39,level_price,L5,5,5,4676.04,0.35,0.35,True,True,True,True,True,True,prior_hlc,previous_close,neutral,,,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-03,2026-04-02,4712.91,level_price,L4,6,4,4718.333415,-5.423415,5.423415,False,False,False,False,False,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-03,2026-04-02,4749.68,level_price,L3,7,3,4738.85,10.83,10.83,False,False,False,False,False,False,prior_range_fraction,prev_range_0.75,neutral,,0.75,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-03,2026-04-02,4787.21,level_price,L2,8,2,4795.875,-8.665,8.665,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-03,2026-04-02,4819.04,level_price,L1,9,1,4830.4,-11.36,11.36,False,False,False,False,False,False,green_box_edge,green_edge_2,green,2.0,,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-06,2026-04-02,4532.6,level_price,L9,1,9,4524.2,8.4,8.4,False,False,False,False,False,True,red_box_edge,red_edge_2,red,2.0,,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-06,2026-04-02,4572.04,level_price,L8,2,8,4584.975,-12.935,12.935,False,False,False,False,False,False,prior_range_fraction,prev_range_0.125,neutral,,0.125,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-06,2026-04-02,4603.66,level_price,L7,3,7,4593.25,10.41,10.41,False,False,False,False,False,False,red_box_midline,red_mid_2,red,2.0,0.5,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-06,2026-04-02,4637.21,level_price,L6,4,6,4636.266585,0.943415,0.943415,True,True,True,True,True,True,prior_range_fraction,prev_range_0.333333,neutral,,0.333333,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-06,2026-04-02,4676.39,level_price,L5,5,5,4676.04,0.35,0.35,True,True,True,True,True,True,prior_hlc,previous_close,neutral,,,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-06,2026-04-02,4712.91,level_price,L4,6,4,4718.333415,-5.423415,5.423415,False,False,False,False,False,True,prior_range_fraction,prev_range_0.666667,neutral,,0.666667,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-06,2026-04-02,4749.68,level_price,L3,7,3,4738.85,10.83,10.83,False,False,False,False,False,False,prior_range_fraction,prev_range_0.75,neutral,,0.75,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-06,2026-04-02,4787.21,level_price,L2,8,2,4795.875,-8.665,8.665,False,False,False,False,False,True,green_box_quarter,green_box_2_75pct,green,2.0,0.75,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-06,2026-04-02,4819.04,level_price,L1,9,1,4830.4,-11.36,11.36,False,False,False,False,False,False,green_box_edge,green_edge_2,green,2.0,,4800.4,4554.2,4676.04,246.19999999999982,138.0999999999999,30.0
2026-04-07,2026-04-06,4485.66,level_price,L9,1,9,4486.075,-0.415,0.415,True,True,True,True,True,True,red_box_quarter,red_box_4_25pct,red,4.0,0.25,4706.62,4600.9,4650.5,105.72000000000025,67.86000000000013,30.0
2026-04-07,2026-04-06,4528.09,level_price,L8,2,8,4520.005,8.085,8.085,False,False,False,False,False,True,red_box_quarter,red_box_3_75pct,red,3.0,0.75,4706.62,4600.9,4650.5,105.72000000000025,67.86000000000013,30.0
2026-04-07,2026-04-06,4566.31,level_price,L7,3,7,4570.9,-4.59,4.59,False,False,False,False,True,True,red_box_edge,red_edge_2,red,2.0,,4706.62,4600.9,4650.5,105.72000000000025,67.86000000000013,30.0
2026-04-07,2026-04-06,4607.29,level_price,L6,4,6,4604.83,2.46,2.46,True,False,False,True,True,True,red_box_midline,red_mid_2,red,2.0,0.5,4706.62,4600.9,4650.5,105.72000000000025,67.86000000000013,30.0
2026-04-07,2026-04-06,4647.73,level_price,L5,5,5,4650.5,-2.77,2.77,True,False,False,True,True,True,prior_hlc,previous_close,neutral,,,4706.62,4600.9,4650.5,105.72000000000025,67.86000000000013,30.0
