level_date,ladder_selector_available,ladder_selector_valid,ladder_selector_score,L4_ladder_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_source_family,L4_source_type,L4_selector_score,L5_ladder_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_source_family,L5_source_type,L5_selector_score,L6_ladder_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_source_family,L6_source_type,L6_selector_score,L7_ladder_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_source_family,L7_source_type,L7_selector_score,ladder_selector_median_abs_error,ladder_selector_mean_abs_error,ladder_selector_pct_within_3,ladder_selector_pct_within_5,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
2025-11-21,True,True,265.782783,4119.10375,4109.29,9.81375,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_recent8_median,38.617703,4064.592917,4075.93,11.337083,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q25,34.683525,4036.30425,4043.38,7.07575,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_mean,47.935992,4022.810625,4008.63,14.180625,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent12_median,64.545563,10.575416,10.601802,0.0,0.0,2025-11-20,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4077.2,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-24,True,True,267.682147,4096.77375,4112.0,15.22625,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,40.704906,4077.361725,4079.5,2.138275,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,40.053548,4043.477292,4047.0,3.522708,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,51.1886,4024.823125,4010.46,14.363125,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent12_median,55.735093,8.942917,8.81259,25.0,50.0,2025-11-21,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4065.26,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-25,True,True,292.208155,4157.54393,4143.47,14.07393,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,47.773212,4105.726667,4108.27,2.543333,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_q25,46.994082,4081.639529,4078.21,3.429529,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,55.334566,4053.89625,4045.41,8.48625,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_recent12_median,62.106295,5.95789,7.133261,25.0,50.0,2025-11-24,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4134.62,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-26,True,True,226.475507,4156.767407,4181.28,24.512593,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,35.991001,4127.144269,4146.58,19.435731,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,40.738444,4098.89235,4111.42,12.52765,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,39.980065,4079.34,4082.04,2.7,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,29.765997,15.98169,14.793994,25.0,25.0,2025-11-25,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4130.64,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-27,True,True,224.565235,4163.854039,4172.25,8.395961,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_mean,32.662207,4141.289138,4143.1,1.810862,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,40.923416,4119.029883,4108.29,10.739883,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_mean,33.028145,4099.575625,4073.19,26.385625,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,37.951467,9.567922,11.833083,25.0,25.0,2025-11-26,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4163.7,PREV_CLOSE_PROXY,,NEUTRAL
2025-11-28,True,True,221.584326,4175.394857,4169.5,5.894857,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_mean,32.020528,4152.834338,4139.9,12.934338,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,41.460268,4127.245435,4110.09,17.155435,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_mean,33.685313,4112.36,4078.58,33.78,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,34.418217,15.044887,17.441157,0.0,0.0,2025-11-27,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4157.37,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-01,True,True,287.140027,4240.340289,4237.83,2.510289,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,43.810807,4216.98875,4209.18,7.80875,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_original_q25,51.937258,4195.894935,4188.77,7.124935,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,55.185553,4163.660625,4164.44,0.779375,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,56.206409,4.817612,4.555837,50.0,50.0,2025-11-28,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4219.51,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-02,True,True,259.336328,4252.88228,4229.6,23.28228,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,42.882852,4208.440792,4209.81,1.369208,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,37.575604,4169.1175,4187.32,18.2025,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,46.355426,4125.655,4167.18,41.525,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,52.522446,20.74239,21.094747,25.0,25.0,2025-12-01,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4232.12,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-03,True,True,279.946998,4234.043125,4233.23,0.813125,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q25,42.116883,4217.300812,4213.24,4.060812,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,49.694873,4186.8875,4192.7,5.8125,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent12_median,51.716603,4177.869688,4170.01,7.859688,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_mean,56.418639,4.936656,4.636531,25.0,50.0,2025-12-02,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4205.64,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-04,True,True,226.827529,4229.497541,4205.73,23.767541,False,False,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_original_mean,41.384871,4191.461835,4188.05,3.411835,False,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,42.010227,4173.597703,4167.92,5.677703,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,30.179124,4144.95,4144.41,0.54,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,33.253307,4.544769,8.34927,25.0,50.0,2025-12-03,RANGE_COMPRESSED_0_60,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4202.98,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-05,True,True,243.488788,4208.366696,4205.56,2.806696,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_mean,40.181167,4185.997162,4183.25,2.747162,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,49.678664,4162.200482,4164.02,1.819519,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,35.144866,4144.671875,4143.27,1.401875,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,38.484091,2.28334,2.193813,100.0,100.0,2025-12-04,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.64,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-08,True,True,232.581762,4239.2805,4209.43,29.8505,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,32.574721,4207.214962,4188.47,18.744962,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,42.89048,4172.787945,4168.88,3.907945,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,38.387554,4149.4475,4144.37,5.0775,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,38.729007,11.911231,14.395227,0.0,25.0,2025-12-05,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4199.09,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-09,True,True,236.53031,4208.228224,4214.14,5.911776,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,34.470041,4173.732567,4191.11,17.377433,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,41.436716,4153.747779,4169.53,15.782221,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,38.136448,4136.569375,4149.41,12.840625,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,42.487105,14.311423,12.978014,0.0,0.0,2025-12-08,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4190.56,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-10,True,True,279.970752,4202.970946,4215.84,12.869054,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q25,45.718055,4182.170959,4194.44,12.269041,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,52.711194,4159.861094,4173.28,13.418906,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_expanded_q25,47.326924,4139.52,4152.33,12.81,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,54.214579,12.839527,12.84175,0.0,0.0,2025-12-09,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4208.1,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-11,True,True,246.923723,4226.745386,4212.52,14.225386,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,42.955281,4195.273214,4192.13,3.143214,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,48.065242,4172.671918,4173.9,1.228082,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,37.525674,4150.166716,4154.37,4.203284,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,38.377526,3.673249,5.699992,25.0,75.0,2025-12-10,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4228.54,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-12,True,True,293.915777,4271.276526,4258.86,12.416526,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,46.839761,4258.175542,4245.23,12.945542,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,50.539514,4235.230827,4231.66,3.570827,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,52.331672,4216.6375,4215.76,0.8775,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,64.20483,7.993676,7.452599,25.0,50.0,2025-12-11,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4279.59,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-15,True,False,61.325651,4305.180696,4304.36,0.820696,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,44.202637,4305.628047,4285.43,20.198047,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,50.362146,4262.063125,4264.18,2.116875,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent8_median,50.189423,4241.990047,4244.2,2.209953,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,52.75522,2.163414,6.336393,75.0,75.0,2025-12-12,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4299.72,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-16,True,True,259.528641,4322.20375,4320.99,1.21375,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,37.530667,4284.964687,4301.91,16.945312,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q25,36.072794,4266.992725,4281.92,14.927275,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,43.329366,4237.8725,4264.18,26.3075,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent8_median,62.595814,15.936294,14.848459,25.0,25.0,2025-12-15,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4304.91,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-17,True,True,269.35692,4312.046702,4315.01,2.963298,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,47.336996,4287.674539,4297.24,9.565461,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,48.094446,4269.175625,4278.84,9.664375,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent8_median,46.952857,4253.096875,4258.9,5.803125,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,46.972621,7.684293,6.999065,25.0,25.0,2025-12-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4302.04,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-19,True,True,275.33259,4351.153,4340.32,10.833,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,49.582832,4325.273456,4323.86,1.413456,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,44.995642,4312.175,4306.94,5.235,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_expanded_recent12_median,49.797252,4290.18875,4290.25,0.06125,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,50.956864,3.324228,4.385677,50.0,50.0,2025-12-18,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4332.34,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-22,True,True,253.011877,4345.99293,4336.01,9.98293,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_expanded_median,42.636662,4318.320716,4317.56,0.760716,True,True,ROLLING_CHANNEL_LEVEL_RESIDUAL,superset_base_channel_superset_mean,45.428048,4315.62625,4300.17,15.45625,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent8_median,40.815474,4279.200625,4283.27,4.069375,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,44.131693,7.026153,7.567318,25.0,50.0,2025-12-19,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4338.16,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-23,True,True,298.290407,4466.792624,4467.13,0.337376,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,50.649371,4444.375716,4453.37,8.994284,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,50.439493,4414.307763,4440.6,26.292237,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,53.454751,4380.43163,4426.21,45.77837,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_recent12_median,63.746792,17.643261,20.350567,25.0,25.0,2025-12-22,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4443.59,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-24,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-23,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4484.54,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-26,True,True,286.810802,4498.935271,4492.12,6.815271,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,55.484659,4478.51093,4479.11,0.59907,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,50.326529,4462.2875,4466.22,3.9325,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_recent12_median,50.213197,4431.990625,4454.16,22.169375,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,50.786417,5.373886,8.379054,25.0,50.0,2025-12-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4479.58,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-29,True,True,267.681715,4537.43397,4530.28,7.15397,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,46.922387,4516.343125,4515.32,1.023125,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,44.973576,4507.191503,4499.26,7.931503,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,48.230733,4482.14,4482.36,0.22,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,47.555019,4.088547,4.082149,50.0,50.0,2025-12-26,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4531.0,PREV_CLOSE_PROXY,,NEUTRAL
2025-12-30,True,True,232.538953,4448.455402,4350.13,98.325402,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,38.238499,4410.533468,4329.56,80.973468,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,38.912459,4383.277173,4312.71,70.567173,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,36.086012,4364.371875,4296.74,67.631875,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,39.301983,75.77032,79.374479,0.0,0.0,2025-12-29,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.04,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-01,True,True,277.496591,4373.945082,4359.13,14.815082,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,superset_base_range_original_mean,48.052278,4335.335543,4342.0,6.664457,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,48.353445,4316.967703,4324.37,7.402297,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_q75,53.185633,4298.885052,4308.35,9.464948,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,47.905235,8.433623,9.586696,0.0,0.0,2025-12-31,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-02,True,True,276.365482,4380.46875,4376.66,3.80875,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,original_base_source_expanded_median,43.135768,4337.500975,4352.91,15.409025,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,54.164549,4332.00625,4330.45,1.55625,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_q75,52.11615,4315.680625,4308.24,7.440625,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,46.949015,5.624688,7.053662,25.0,50.0,2025-12-31,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4318.87,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-05,True,True,244.397628,4356.006495,4375.02,19.013505,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_recent8_median,42.226515,4340.080648,4350.66,10.579352,False,False,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,36.805555,4325.326721,4326.31,0.983279,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_original_mean,39.677812,4309.84125,4303.29,6.55125,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,45.687746,8.565301,9.281847,25.0,25.0,2026-01-02,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4332.72,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-06,True,True,277.45625,4460.359087,4459.82,0.539087,True,True,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,47.30795,4439.568574,4437.39,2.178574,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,47.411079,4420.207632,4417.98,2.227632,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,48.058981,4387.02026,4398.56,11.53974,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,54.67824,2.203103,4.121258,75.0,75.0,2026-01-05,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4448.89,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-07,True,True,281.842751,4520.2125,4510.43,9.7825,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_median,50.841404,4484.578125,4491.87,7.291875,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,48.821449,4474.020241,4475.3,1.279759,True,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,50.694018,4463.84,4455.74,8.1,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,51.48588,7.695937,6.613533,25.0,25.0,2026-01-06,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4494.54,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-08,True,True,291.173745,4494.751762,4494.25,0.501762,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,48.569487,4473.788735,4477.38,3.591265,False,True,ROLLING_SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,54.061097,4469.942187,4457.79,12.152187,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_q75,58.974674,4433.404375,4438.21,4.805625,False,True,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,49.568487,4.198445,5.26271,25.0,75.0,2026-01-07,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.36,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-09,True,True,293.854475,4482.931732,4487.52,4.588268,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,53.125897,4468.991737,4468.29,0.701737,True,True,ROLLING_LEVEL_RESIDUAL,original_base_level_original_mean,53.906345,4443.870158,4447.13,3.259842,False,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,52.554776,4429.87,4426.62,3.25,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent20_median,54.267457,3.254921,2.949962,25.0,100.0,2026-01-08,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-12,True,True,306.071612,4528.8525,4544.9,16.0475,False,False,ROLLING_REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_median,55.145851,4525.763229,4528.66,2.896771,True,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,55.784587,4497.10376,4511.6,14.49624,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,56.388566,4485.8675,4491.48,5.6125,False,False,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_median,58.752608,10.05437,9.763253,25.0,25.0,2026-01-09,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4509.3,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-13,True,True,292.55446,4602.507096,4600.74,1.767096,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,47.707424,4578.175556,4572.9,5.275556,False,False,ROLLING_RANGE_LEVEL_RESIDUAL,original_base_range_original_mean,57.530881,4549.037095,4546.29,2.747095,True,True,ROLLING_LEVEL_RESIDUAL,superset_base_level_superset_mean,51.014339,4513.67,4518.09,4.42,False,True,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,56.301816,3.583547,3.552437,50.0,75.0,2026-01-12,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4597.38,PREV_CLOSE_PROXY,,NEUTRAL
2026-01-14,True,True,262.930254,4609.682675,4597.86,11.822675,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,43.438058,4601.010209,4575.27,25.740209,False,False,ROLLING_RANGE_CLOSE_LEVEL_RESIDUAL,original_base_range_close_superset_mean,46.619976,4576.999546,4546.5,30.499546,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_median,44.403297,4566.225654,4519.14,47.085654,False,False,ROLLING_ROW_LEVEL_RESIDUAL,superset_base_rows_original_mean,48.468923,28.119878,28.787021,0.0,0.0,2026-01-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4586.3,PREV_CLOSE_PROXY,,NEUTRAL
