dynamic_ordered_ladder_available,dynamic_ordered_ladder_valid,dynamic_bracketed_by_L5_L6,dynamic_inside_L4_L7,dynamic_ordered_ladder_median_abs_error,dynamic_ordered_ladder_mean_abs_error,dynamic_ordered_ladder_pct_within_3,dynamic_ordered_ladder_pct_within_5,L4_dynamic_price,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_source,L4_source_family,L4_source_type,L5_dynamic_price,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_source,L5_source_family,L5_source_type,L6_dynamic_price,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_source,L6_source_family,L6_source_type,L7_dynamic_price,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_source,L7_source_family,L7_source_type,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
True,True,False,True,0.209208,0.339634,100.0,100.0,4510.093899,4510.43,0.336101,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,4490.999881,4491.87,0.870119,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,4475.382315,4475.3,0.082315,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_median,4455.81,4455.74,0.07,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,2026-01-07,2026-01-06,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4494.54,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.206755,0.357017,100.0,100.0,4494.04399,4494.25,0.20601,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,4477.38456,4477.38,0.00456,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,4458.8,4457.79,1.01,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,4438.4175,4438.21,0.2075,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_original_median,2026-01-08,2026-01-07,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4456.36,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.4164,0.46471,100.0,100.0,4486.954375,4487.52,0.565625,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q75,4468.301667,4468.29,0.011667,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,4446.862826,4447.13,0.267174,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_mean,4427.634375,4426.62,1.014375,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,2026-01-09,2026-01-08,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4477.28,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,2.50189,3.234656,50.0,75.0,4537.420825,4544.9,7.479175,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4527.51349,4528.66,1.14651,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,4507.74273,4511.6,3.85727,False,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4491.93567,4491.48,0.45567,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,original_base_regime_superset_q75,2026-01-12,2026-01-09,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4509.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.281979,0.315193,100.0,100.0,4600.144265,4600.74,0.595735,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,4573.35375,4572.9,0.45375,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,4546.179792,4546.29,0.110208,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,4517.988921,4518.09,0.101079,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,2026-01-13,2026-01-12,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4597.38,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,10.007839,14.862355,25.0,25.0,4600.37125,4597.86,2.51125,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4581.19349,4575.27,5.92349,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,4560.592187,4546.5,14.092187,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,4556.062492,4519.14,36.922492,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,2026-01-14,2026-01-13,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4586.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,22.095799,24.477277,0.0,0.0,4616.560009,4597.72,18.840009,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4594.220625,4574.22,20.000625,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,4573.380974,4549.19,24.190974,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4551.8175,4516.94,34.8775,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,2026-01-15,2026-01-14,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4626.39,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,1.108537,1.333644,75.0,100.0,4617.266675,4618.64,1.373325,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,4591.099375,4591.17,0.070625,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,4565.96625,4566.81,0.84375,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,4544.166875,4541.12,3.046875,False,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,2026-01-16,2026-01-15,RANGE_COMPRESSED_0_60,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4615.76,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.983594,1.737947,75.0,100.0,4610.033744,4615.0,4.966256,False,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4593.064688,4592.49,0.574688,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,original_base_regime_original_q25,4569.971655,4569.99,0.018345,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,4548.2325,4546.84,1.3925,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q75,2026-01-19,2026-01-16,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4595.66,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,0.468125,0.677891,100.0,100.0,4697.20375,4696.99,0.21375,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_median,4678.789062,4677.12,1.669063,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_recent8_median,4655.16375,4655.27,0.10625,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,4632.9475,4633.67,0.7225,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_recent8_median,2026-01-20,2026-01-19,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4670.86,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,114.317972,115.428517,0.0,0.0,4741.891556,4856.21,114.318444,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4721.061875,4833.04,111.978125,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q75,4698.1025,4812.42,114.3175,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4671.79,4792.89,121.1,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-01-21,2026-01-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4763.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,3.321875,5.967207,50.0,75.0,4848.71625,4853.55,4.83375,False,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_mean,4811.811623,4828.22,16.408377,False,False,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_median,4804.6067,4803.79,0.8167,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_original_q75,4778.09,4776.28,1.81,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_median,2026-01-22,2026-01-21,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4831.03,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,6.58068,6.788909,50.0,50.0,4916.440516,4918.05,1.609484,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,4895.729278,4895.71,0.019278,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_mean,4884.735,4870.76,13.975,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4859.211875,4847.66,11.551875,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,2026-01-23,2026-01-22,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,4936.06,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,18.814898,18.637918,0.0,0.0,5074.795,5057.59,17.205,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5043.411875,5031.93,11.481875,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5028.244796,5007.82,20.424796,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5009.68,4984.24,25.44,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,2026-01-26,2026-01-23,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4987.98,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,2.315333,2.500653,50.0,100.0,5060.731037,5064.63,3.898963,False,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5028.73125,5033.46,4.72875,False,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q75,4998.106805,4998.75,0.643195,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q75,4958.088296,4958.82,0.731704,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_mean,2026-01-27,2026-01-26,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,5008.17,PREV_CLOSE_PROXY,,NEUTRAL
True,False,False,True,45.633412,45.316862,0.0,0.0,5182.995677,5243.94,60.944323,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5150.100625,5212.86,62.759375,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5150.5475,5180.87,30.3225,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5125.01875,5152.26,27.24125,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-01-28,2026-01-27,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5181.22,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,19.927813,18.70424,25.0,25.0,5321.26375,5354.75,33.48625,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,5282.921875,5309.52,26.598125,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5249.364913,5250.84,1.475087,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_recent8_median,5215.5575,5202.3,13.2575,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,2026-01-29,2026-01-28,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5417.12,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,73.198594,68.876317,0.0,0.0,5493.11875,5502.93,9.81125,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,5415.44,5453.11,37.67,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,5281.473169,5400.77,119.296831,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,5240.782812,5349.51,108.727188,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-01-30,2026-01-29,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5370.92,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,127.8905,127.949313,0.0,0.0,5078.88,4926.32,152.56,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5047.74625,4879.19,168.55625,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4935.171,4831.95,103.221,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4867.95,4780.49,87.46,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,2026-02-02,2026-01-30,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4885.18,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,85.74625,86.849781,0.0,0.0,4814.495,4884.57,70.075,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4784.833377,4848.53,63.696623,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4704.5725,4805.99,101.4175,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4656.04,4768.25,112.21,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-02-03,2026-02-02,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4660.96,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,84.560367,83.779559,0.0,0.0,4939.85,4996.14,56.29,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4896.0575,4948.43,52.3725,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4787.369266,4900.2,112.830734,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4737.835,4851.46,113.625,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-02-04,2026-02-03,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4946.72,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,146.284273,139.046953,0.0,0.0,5087.139266,4990.45,96.689266,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5082.4875,4944.86,137.6275,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5051.141046,4896.2,154.941046,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,5010.87,4843.94,166.93,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,2026-02-05,2026-02-04,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4964.74,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,10.7575,14.19024,25.0,50.0,4901.66,4897.44,4.22,False,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4871.375,4854.08,17.295,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4802.964041,4803.0,0.035959,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,4782.0,4746.79,35.21,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,2026-02-06,2026-02-05,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_EXTENDED_11_PLUS,4779.46,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,12.667813,14.592693,0.0,0.0,4965.775,4956.67,9.105,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4921.750625,4905.52,16.230625,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4878.611395,4853.78,24.831395,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4795.14625,4803.35,8.20375,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,2026-02-09,2026-02-06,RANGE_EXTREME_220_PLUS,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4965.74,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,13.955625,15.446484,25.0,50.0,5139.833437,5139.66,0.173437,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_median,5105.91125,5081.07,24.84125,False,False,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5037.69,5034.62,3.07,False,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5020.72125,4987.02,33.70125,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,2026-02-10,2026-02-09,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,5057.94,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,8.529375,9.190978,25.0,50.0,5075.464837,5075.63,0.165163,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q25,5021.045,5016.51,4.535,False,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q25,4986.87,4967.33,19.54,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4899.76625,4912.29,12.52375,False,False,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,2026-02-11,2026-02-10,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,5025.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,1.066637,0.949178,100.0,100.0,5119.06,5117.76,1.3,True,True,SUPERSET_AUDITED_BASE_PRESERVED,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,5075.266562,5075.63,0.363438,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_q75,5036.485405,5037.65,1.164595,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_median,5000.088679,4999.12,0.968679,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,2026-02-12,2026-02-11,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,5084.24,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,2.690978,2.414551,50.0,100.0,4957.864294,4960.96,3.095706,False,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_mean,4911.90375,4914.19,2.28625,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,4871.165,4870.79,0.375,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_q25,4821.77875,4825.68,3.90125,False,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,2026-02-13,2026-02-12,RANGE_EXTREME_220_PLUS,CLOSE_POS_LOWER_THIRD,ROWS_SPARSE_1_8,4921.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,False,2.282813,2.296445,100.0,100.0,5041.718906,5039.88,1.838906,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q75,4998.958125,5001.35,2.391875,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,4963.32375,4961.15,2.17375,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_median,4911.40875,4914.19,2.78125,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,original_base_level_superset_recent8_median,2026-02-16,2026-02-13,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_SPARSE_1_8,5042.46,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,1.86125,5.098763,50.0,75.0,5037.095,5037.25,0.155,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_original_q25,4997.473074,4997.56,0.086927,True,True,DYNAMIC_RESIDUAL_BETTER,RANGE_CLOSE_LEVEL_RESIDUAL,superset_base_range_close_superset_recent8_median,4966.6375,4963.07,3.5675,False,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_recent8_median,4903.984375,4920.57,16.585625,False,False,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q75,2026-02-17,2026-02-16,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4993.64,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,0.669534,1.127892,75.0,100.0,4912.9,4912.68,0.22,True,True,SUPERSET_AUDITED_BASE_PRESERVED,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,4881.84,4878.73,3.11,False,True,SUPERSET_AUDITED_BASE_PRESERVED,SUPERSET_AUDITED_BASE,ORIGINAL_ORACLE_PRESERVED,4842.5425,4842.48,0.0625,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_median,4806.809068,4805.69,1.119068,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_original_mean,2026-02-18,2026-02-17,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4877.1,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,20.8175,21.695755,25.0,25.0,4985.806979,5030.72,44.913021,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4974.1175,5000.02,25.9025,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4957.1575,4972.89,15.7325,False,False,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,4944.785,4944.55,0.235,True,True,DYNAMIC_RESIDUAL_BETTER,SOURCE_LEVEL_RESIDUAL,superset_base_source_superset_q75,2026-02-19,2026-02-18,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4977.24,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,0.320922,0.504758,100.0,100.0,5017.887813,5017.88,0.007812,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q25,4995.16372,4995.03,0.13372,True,True,SUPERSET_AUDITED_BASE_PRESERVED,SUPERSET_AUDITED_BASE,EXPANDED_ORACLE_BETTER,4966.498125,4965.99,0.508125,True,True,DYNAMIC_RESIDUAL_BETTER,LEVEL_RESIDUAL,superset_base_level_superset_q25,4934.620625,4935.99,1.369375,True,True,DYNAMIC_RESIDUAL_BETTER,REGIME_LEVEL_RESIDUAL,superset_base_regime_superset_q75,2026-02-20,2026-02-19,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4995.96,PREV_CLOSE_PROXY,,NEUTRAL
